experiment,generation,candidate,fitness,strategy,rounds,failure_count,failure_rate,total_score_mean,total_score_std,total_score_min,total_score_max,completed_tasks_mean,completed_tasks_std,completed_tasks_min,completed_tasks_max,total_tasks_mean,total_tasks_std,total_tasks_min,total_tasks_max,overdue_tasks_mean,overdue_tasks_std,overdue_tasks_min,overdue_tasks_max,timeout_rate_mean,timeout_rate_std,timeout_rate_min,timeout_rate_max,total_distance_mean,total_distance_std,total_distance_min,total_distance_max,completion_rate_mean,completion_rate_std,completion_rate_min,completion_rate_max
peak_gaussian,4,2,-6559.085,genetic_hyper_extra_training,2,0,0.0,-6889.66,1355.51,-8245.17,-5534.15,153.0,1.0,152.0,154.0,162.0,0.0,162.0,162.0,79.5,3.5,76.0,83.0,0.4907,0.0216,0.4691,0.5123,3109.05,5.85,3103.2,3114.9,0.9445,0.0061,0.9383,0.9506
peak_gaussian,4,3,-6638.215,genetic_hyper_extra_training,2,0,0.0,-6968.79,1287.28,-8256.07,-5681.51,153.0,1.0,152.0,154.0,162.0,0.0,162.0,162.0,80.0,3.0,77.0,83.0,0.4938,0.0185,0.4753,0.5123,3110.85,7.65,3103.2,3118.5,0.9445,0.0061,0.9383,0.9506
peak_gaussian,4,4,-6638.215,genetic_hyper_extra_training,2,0,0.0,-6968.79,1287.28,-8256.07,-5681.51,153.0,1.0,152.0,154.0,162.0,0.0,162.0,162.0,80.0,3.0,77.0,83.0,0.4938,0.0185,0.4753,0.5123,3110.85,7.65,3103.2,3118.5,0.9445,0.0061,0.9383,0.9506
peak_gaussian,4,5,-7297.22,genetic_hyper_extra_training,2,0,0.0,-7626.71,1300.31,-8927.02,-6326.4,152.5,0.5,152.0,153.0,162.0,0.0,162.0,162.0,83.0,4.0,79.0,87.0,0.5124,0.0247,0.4877,0.537,3092.05,10.75,3081.3,3102.8,0.9414,0.003,0.9383,0.9444
peak_gaussian,4,6,-6673.505,genetic_hyper_extra_training,2,0,0.0,-7002.995,1431.645,-8434.64,-5571.35,152.5,0.5,152.0,153.0,162.0,0.0,162.0,162.0,79.0,4.0,75.0,83.0,0.4877,0.0246,0.463,0.5123,3116.55,7.05,3109.5,3123.6,0.9414,0.003,0.9383,0.9444
peak_gaussian,4,7,-6757.185,genetic_hyper_extra_training,2,0,0.0,-7087.76,1346.88,-8434.64,-5740.88,153.0,1.0,152.0,154.0,162.0,0.0,162.0,162.0,80.0,3.0,77.0,83.0,0.4938,0.0185,0.4753,0.5123,3117.05,7.55,3109.5,3124.6,0.9445,0.0061,0.9383,0.9506
peak_gaussian,4,8,-6712.07,genetic_hyper_extra_training,2,0,0.0,-7042.645,905.005,-7947.65,-6137.64,153.0,1.0,152.0,154.0,162.0,0.0,162.0,162.0,80.5,0.5,80.0,81.0,0.4969,0.0031,0.4938,0.5,3109.2,6.0,3103.2,3115.2,0.9445,0.0061,0.9383,0.9506
peak_gaussian,5,1,-6559.085,genetic_hyper_extra_training,2,0,0.0,-6889.66,1355.51,-8245.17,-5534.15,153.0,1.0,152.0,154.0,162.0,0.0,162.0,162.0,79.5,3.5,76.0,83.0,0.4907,0.0216,0.4691,0.5123,3109.05,5.85,3103.2,3114.9,0.9445,0.0061,0.9383,0.9506
peak_gaussian,5,2,-6559.085,genetic_hyper_extra_training,2,0,0.0,-6889.66,1355.51,-8245.17,-5534.15,153.0,1.0,152.0,154.0,162.0,0.0,162.0,162.0,79.5,3.5,76.0,83.0,0.4907,0.0216,0.4691,0.5123,3109.05,5.85,3103.2,3114.9,0.9445,0.0061,0.9383,0.9506
peak_gaussian,5,3,-6638.215,genetic_hyper_extra_training,2,0,0.0,-6968.79,1287.28,-8256.07,-5681.51,153.0,1.0,152.0,154.0,162.0,0.0,162.0,162.0,80.0,3.0,77.0,83.0,0.4938,0.0185,0.4753,0.5123,3110.85,7.65,3103.2,3118.5,0.9445,0.0061,0.9383,0.9506
peak_gaussian,5,4,-6470.14,genetic_hyper_extra_training,2,0,0.0,-6799.63,1456.44,-8256.07,-5343.19,152.5,0.5,152.0,153.0,162.0,0.0,162.0,162.0,79.5,3.5,76.0,83.0,0.4907,0.0216,0.4691,0.5123,3106.95,3.75,3103.2,3110.7,0.9414,0.003,0.9383,0.9444
peak_gaussian,5,5,-6931.445,genetic_hyper_extra_training,2,0,0.0,-7260.935,824.065,-8085.0,-6436.87,152.5,0.5,152.0,153.0,162.0,0.0,162.0,162.0,79.5,1.5,78.0,81.0,0.4908,0.0093,0.4815,0.5,3112.75,15.15,3097.6,3127.9,0.9414,0.003,0.9383,0.9444
peak_gaussian,5,6,-6908.365,genetic_hyper_extra_training,2,0,0.0,-7237.855,1076.175,-8314.03,-6161.68,152.5,0.5,152.0,153.0,162.0,0.0,162.0,162.0,80.0,2.0,78.0,82.0,0.4939,0.0123,0.4815,0.5062,3110.15,4.65,3105.5,3114.8,0.9414,0.003,0.9383,0.9444
peak_gaussian,5,7,-6559.085,genetic_hyper_extra_training,2,0,0.0,-6889.66,1355.51,-8245.17,-5534.15,153.0,1.0,152.0,154.0,162.0,0.0,162.0,162.0,79.5,3.5,76.0,83.0,0.4907,0.0216,0.4691,0.5123,3109.05,5.85,3103.2,3114.9,0.9445,0.0061,0.9383,0.9506
peak_gaussian,5,8,-6559.085,genetic_hyper_extra_training,2,0,0.0,-6889.66,1355.51,-8245.17,-5534.15,153.0,1.0,152.0,154.0,162.0,0.0,162.0,162.0,79.5,3.5,76.0,83.0,0.4907,0.0216,0.4691,0.5123,3109.05,5.85,3103.2,3114.9,0.9445,0.0061,0.9383,0.9506
